YYYY MM DD hh mm ss T HEIGHT
2004 01 08 04 15 00 1 3480.484
2004 01 08 04 30 00 1 3480.559
2004 01 08 04 45 00 1 3480.644
2004 01 08 05 00 00 1 3480.735
2004 01 08 05 15 00 1 3480.831
2004 01 08 05 30 00 1 3480.933
2004 01 08 05 45 00 1 3481.038
2004 01 08 06 00 00 1 3481.143
2004 01 08 06 15 00 1 3481.245
2004 01 08 06 30 00 1 3481.348
2004 01 08 06 45 00 1 3481.446
2004 01 08 07 00 00 1 3481.545
2004 01 08 07 15 00 1 3481.639
2004 01 08 07 30 00 1 3481.722
2004 01 08 07 45 00 1 3481.802
2004 01 08 08 00 00 1 3481.872
2004 01 08 08 15 00 1 3481.932
2004 01 08 08 30 00 1 3481.982
2004 01 08 08 45 00 1 3482.026
2004 01 08 09 00 00 1 3482.058
2004 01 08 09 15 00 1 3482.078
2004 01 08 09 30 00 1 3482.087
2004 01 08 09 45 00 1 3482.089
2004 01 08 10 00 00 1 3482.079
2004 01 08 10 15 00 1 3482.065
2004 01 08 10 30 00 1 3482.044
2004 01 08 10 45 00 1 3482.017
2004 01 08 11 00 00 1 3481.983
2004 01 08 11 15 00 1 3481.947
2004 01 08 11 30 00 1 3481.901
2004 01 08 11 45 00 1 3481.859
2004 01 08 12 00 00 1 3481.815
2004 01 08 12 15 00 1 3481.765
2004 01 08 12 30 00 1 3481.719
2004 01 08 12 45 00 1 3481.675
2004 01 08 13 00 00 1 3481.635
2004 01 08 13 15 00 1 3481.601
2004 01 08 13 30 00 1 3481.570
2004 01 08 13 45 00 1 3481.551
2004 01 08 14 00 00 1 3481.535
2004 01 08 14 15 00 1 3481.528
2004 01 08 14 30 00 1 3481.531
2004 01 08 14 45 00 1 3481.539
2004 01 08 15 00 00 1 3481.556
2004 01 08 15 15 00 1 3481.585
2004 01 08 15 30 00 1 3481.619
2004 01 08 15 45 00 1 3481.668
2004 01 08 16 00 00 1 3481.719
2004 01 08 16 15 00 1 3481.771
2004 01 08 16 30 00 1 3481.836
2004 01 08 16 45 00 1 3481.902
2004 01 08 17 00 00 1 3481.966
2004 01 08 17 15 00 1 3482.037
2004 01 08 17 30 00 1 3482.110
2004 01 08 17 45 00 1 3482.180
2004 01 08 18 00 00 1 3482.244
2004 01 08 18 15 00 1 3482.306
2004 01 08 18 30 00 1 3482.367
2004 01 08 18 45 00 1 3482.419
2004 01 08 19 00 00 1 3482.459
2004 01 08 19 15 00 1 3482.497
2004 01 08 19 30 00 1 3482.525
2004 01 08 19 45 00 1 3482.543
2004 01 08 20 00 00 1 3482.550
2004 01 08 20 15 00 1 3482.547
2004 01 08 20 30 00 1 3482.532
2004 01 08 20 45 00 1 3482.503
2004 01 08 21 00 00 1 3482.463
2004 01 08 21 15 00 1 3482.416
2004 01 08 21 30 00 1 3482.358
2004 01 08 21 45 00 1 3482.285
2004 01 08 22 00 00 1 3482.204
2004 01 08 22 15 00 1 3482.111
2004 01 08 22 30 00 1 3482.007
2004 01 08 22 45 00 1 3481.896
2004 01 08 23 00 00 1 3481.786
2004 01 08 23 15 00 1 3481.668
2004 01 08 23 30 00 1 3481.544
2004 01 08 23 45 00 1 3481.422
2004 01 09 00 00 00 1 3481.292
2004 01 09 00 15 00 1 3481.164
2004 01 09 00 30 00 1 3481.043
2004 01 09 00 45 00 1 3480.924
2004 01 09 01 00 00 1 3480.812
2004 01 09 01 15 00 1 3480.709
2004 01 09 01 30 00 1 3480.611
2004 01 09 01 45 00 1 3480.524
2004 01 09 02 00 00 1 3480.442
2004 01 09 02 15 00 1 3480.377
2004 01 09 02 30 00 1 3480.326
2004 01 09 02 45 00 1 3480.280
2004 01 09 03 00 00 1 3480.255
2004 01 09 03 15 00 1 3480.244
2004 01 09 03 30 00 1 3480.245
2004 01 09 03 45 00 1 3480.265
2004 01 09 04 00 00 1 3480.291
2004 01 09 04 15 00 1 3480.333
2004 01 09 04 30 00 1 3480.385
2004 01 09 04 45 00 1 3480.451
2004 01 09 05 00 00 1 3480.524
2004 01 09 05 15 00 1 3480.608
2004 01 09 05 30 00 1 3480.703
2004 01 09 05 45 00 1 3480.802
2004 01 09 06 00 00 1 3480.903
2004 01 09 06 15 00 1 3481.010
2004 01 09 06 30 00 1 3481.118
2004 01 09 06 45 00 1 3481.224
2004 01 09 07 00 00 1 3481.330
2004 01 09 07 15 00 1 3481.437
2004 01 09 07 30 00 1 3481.535
2004 01 09 07 45 00 1 3481.629
2004 01 09 08 00 00 1 3481.711
2004 01 09 08 15 00 1 3481.794
2004 01 09 08 30 00 1 3481.865
2004 01 09 08 45 00 1 3481.927
2004 01 09 09 00 00 1 3481.981
2004 01 09 09 15 00 1 3482.024
2004 01 09 09 30 00 1 3482.058
2004 01 09 09 45 00 1 3482.080
2004 01 09 10 00 00 1 3482.091
2004 01 09 10 15 00 1 3482.097
2004 01 09 10 30 00 1 3482.092
2004 01 09 10 45 00 1 3482.078
2004 01 09 11 00 00 1 3482.059
2004 01 09 11 15 00 1 3482.030
2004 01 09 11 30 00 1 3481.994
2004 01 09 11 45 00 1 3481.956
2004 01 09 12 00 00 1 3481.909
2004 01 09 12 15 00 1 3481.863
2004 01 09 12 30 00 1 3481.813
2004 01 09 12 45 00 1 3481.761
2004 01 09 13 00 00 1 3481.712
2004 01 09 13 15 00 1 3481.665
2004 01 09 13 30 00 1 3481.621
2004 01 09 13 45 00 1 3481.579
2004 01 09 14 00 00 1 3481.544
2004 01 09 14 15 00 1 3481.516
2004 01 09 14 30 00 1 3481.495
2004 01 09 14 45 00 1 3481.481
2004 01 09 15 00 00 1 3481.478
2004 01 09 15 15 00 1 3481.486
2004 01 09 15 30 00 1 3481.498
2004 01 09 15 45 00 1 3481.524
2004 01 09 16 00 00 1 3481.556
2004 01 09 16 15 00 1 3481.593
2004 01 09 16 30 00 1 3481.640
2004 01 09 16 45 00 1 3481.696
2004 01 09 17 00 00 1 3481.753
2004 01 09 17 15 00 1 3481.817
2004 01 09 17 30 00 1 3481.883
2004 01 09 17 45 00 1 3481.956
2004 01 09 18 00 00 1 3482.027
2004 01 09 18 15 00 1 3482.095
2004 01 09 18 30 00 1 3482.165
2004 01 09 18 45 00 1 3482.229
2004 01 09 19 00 00 1 3482.294
2004 01 09 19 15 00 1 3482.347
2004 01 09 19 30 00 1 3482.391
2004 01 09 19 45 00 1 3482.436
2004 01 09 20 00 00 1 3482.468
2004 01 09 20 15 00 1 3482.489
2004 01 09 20 30 00 1 3482.501
2004 01 09 20 45 00 1 3482.504
2004 01 09 21 00 00 1 3482.497
2004 01 09 21 15 00 1 3482.475
2004 01 09 21 30 00 1 3482.440
2004 01 09 21 45 00 1 3482.395
2004 01 09 22 00 00 1 3482.343
2004 01 09 22 15 00 1 3482.280
2004 01 09 22 30 00 1 3482.200
2004 01 09 22 45 00 1 3482.114
2004 01 09 23 00 00 1 3482.016
2004 01 09 23 15 00 1 3481.915
2004 01 09 23 30 00 1 3481.808
2004 01 09 23 45 00 1 3481.693
2004 01 10 00 00 00 1 3481.573
2004 01 10 00 15 00 1 3481.455
2004 01 10 00 30 00 1 3481.326
2004 01 10 00 45 00 1 3481.203
2004 01 10 01 00 00 1 3481.079
2004 01 10 01 15 00 1 3480.966
2004 01 10 01 30 00 1 3480.856
2004 01 10 01 45 00 1 3480.747
2004 01 10 02 00 00 1 3480.647
2004 01 10 02 15 00 1 3480.558
2004 01 10 02 30 00 1 3480.474
2004 01 10 02 45 00 1 3480.407
2004 01 10 03 00 00 1 3480.349
2004 01 10 03 15 00 1 3480.304
2004 01 10 03 30 00 1 3480.275
2004 01 10 03 45 00 1 3480.260
2004 01 10 04 00 00 1 3480.258
2004 01 10 04 15 00 1 3480.270
2004 01 10 04 30 00 1 3480.294
2004 01 10 04 45 00 1 3480.334
2004 01 10 05 00 00 1 3480.386
2004 01 10 05 15 00 1 3480.449
2004 01 10 05 30 00 1 3480.522
2004 01 10 05 45 00 1 3480.607
2004 01 10 06 00 00 1 3480.699
2004 01 10 06 15 00 1 3480.796
2004 01 10 06 30 00 1 3480.900
2004 01 10 06 45 00 1 3481.005
2004 01 10 07 00 00 1 3481.114
2004 01 10 07 15 00 1 3481.220
2004 01 10 07 30 00 1 3481.332
2004 01 10 07 45 00 1 3481.440
2004 01 10 08 00 00 1 3481.539
2004 01 10 08 15 00 1 3481.635
2004 01 10 08 30 00 1 3481.726
2004 01 10 08 45 00 1 3481.814
2004 01 10 09 00 00 1 3481.889
2004 01 10 09 15 00 1 3481.953
2004 01 10 09 30 00 1 3482.010
2004 01 10 09 45 00 1 3482.055
2004 01 10 10 00 00 1 3482.093
2004 01 10 10 15 00 1 3482.116
2004 01 10 10 30 00 1 3482.131
2004 01 10 10 45 00 1 3482.138
2004 01 10 11 00 00 1 3482.136
2004 01 10 11 15 00 1 3482.125
2004 01 10 11 30 00 1 3482.101
2004 01 10 11 45 00 1 3482.069
2004 01 10 12 00 00 1 3482.027
2004 01 10 12 15 00 1 3481.987
2004 01 10 12 30 00 1 3481.941
2004 01 10 12 45 00 1 3481.891
2004 01 10 13 00 00 1 3481.837
2004 01 10 13 15 00 1 3481.781
2004 01 10 13 30 00 1 3481.724
2004 01 10 13 45 00 1 3481.673
2004 01 10 14 00 00 1 3481.622
2004 01 10 14 15 00 1 3481.582
2004 01 10 14 30 00 1 3481.539
2004 01 10 14 45 00 1 3481.503
2004 01 10 15 00 00 1 3481.474
2004 01 10 15 15 00 1 3481.456
2004 01 10 15 30 00 1 3481.447
2004 01 10 15 45 00 1 3481.448
2004 01 10 16 00 00 1 3481.458
2004 01 10 16 15 00 1 3481.474
2004 01 10 16 30 00 1 3481.500
2004 01 10 16 45 00 1 3481.537
2004 01 10 17 00 00 1 3481.576
2004 01 10 17 15 00 1 3481.626
2004 01 10 17 30 00 1 3481.679
2004 01 10 17 45 00 1 3481.738
2004 01 10 18 00 00 1 3481.801
2004 01 10 18 15 00 1 3481.867
2004 01 10 18 30 00 1 3481.933
2004 01 10 18 45 00 1 3482.008
2004 01 10 19 00 00 1 3482.075
2004 01 10 19 15 00 1 3482.143
2004 01 10 19 30 00 1 3482.206
2004 01 10 19 45 00 1 3482.267
2004 01 10 20 00 00 1 3482.318
2004 01 10 20 15 00 1 3482.366
2004 01 10 20 30 00 1 3482.405
2004 01 10 20 45 00 1 3482.434
2004 01 10 21 00 00 1 3482.458
2004 01 10 21 15 00 1 3482.468
2004 01 10 21 30 00 1 3482.472
2004 01 10 21 45 00 1 3482.461
2004 01 10 22 00 00 1 3482.435
2004 01 10 22 15 00 1 3482.401
2004 01 10 22 30 00 1 3482.352
2004 01 10 22 45 00 1 3482.299
2004 01 10 23 00 00 1 3482.232
2004 01 10 23 15 00 1 3482.155
2004 01 10 23 30 00 1 3482.067
2004 01 10 23 45 00 1 3481.974
2004 01 11 00 00 00 1 3481.868
2004 01 11 00 15 00 1 3481.761
2004 01 11 00 30 00 1 3481.641
2004 01 11 00 45 00 1 3481.521
2004 01 11 01 00 00 1 3481.408
2004 01 11 01 15 00 1 3481.285
2004 01 11 01 30 00 1 3481.166
2004 01 11 01 45 00 1 3481.049
2004 01 11 02 00 00 1 3480.935
2004 01 11 02 15 00 1 3480.825
2004 01 11 02 30 00 1 3480.726
2004 01 11 02 45 00 1 3480.634
2004 01 11 03 00 00 1 3480.551
2004 01 11 03 15 00 1 3480.483
2004 01 11 03 30 00 1 3480.424
2004 01 11 03 45 00 1 3480.377
2004 01 11 04 00 00 1 3480.346
2004 01 11 04 15 00 1 3480.327
2004 01 11 04 30 00 1 3480.323
2004 01 11 04 45 00 1 3480.331
2004 01 11 05 00 00 1 3480.356
2004 01 11 05 15 00 1 3480.392
2004 01 11 05 30 00 1 3480.441
2004 01 11 05 45 00 1 3480.498
2004 01 11 06 00 00 1 3480.569
2004 01 11 06 15 00 1 3480.648
2004 01 11 06 30 00 1 3480.735
2004 01 11 06 45 00 1 3480.829
2004 01 11 07 00 00 1 3480.930
2004 01 11 07 15 00 1 3481.037
2004 01 11 07 30 00 1 3481.147
2004 01 11 07 45 00 1 3481.253
2004 01 11 08 00 00 1 3481.362
2004 01 11 08 15 00 1 3481.469
2004 01 11 08 30 00 1 3481.570
2004 01 11 08 45 00 1 3481.669
2004 01 11 09 00 00 1 3481.759
2004 01 11 09 15 00 1 3481.844
2004 01 11 09 30 00 1 3481.921
2004 01 11 09 45 00 1 3481.988
2004 01 11 10 00 00 1 3482.050
2004 01 11 10 15 00 1 3482.099
2004 01 11 10 30 00 1 3482.138
2004 01 11 10 45 00 1 3482.169
2004 01 11 11 00 00 1 3482.189
2004 01 11 11 15 00 1 3482.195
2004 01 11 11 30 00 1 3482.193
2004 01 11 11 45 00 1 3482.177
2004 01 11 12 00 00 1 3482.156
2004 01 11 12 15 00 1 3482.128
2004 01 11 12 30 00 1 3482.090
2004 01 11 12 45 00 1 3482.048
2004 01 11 13 00 00 1 3481.998
2004 01 11 13 15 00 1 3481.947
2004 01 11 13 30 00 1 3481.889
2004 01 11 13 45 00 1 3481.833
2004 01 11 14 00 00 1 3481.769
2004 01 11 14 15 00 1 3481.709
2004 01 11 14 30 00 1 3481.651
2004 01 11 14 45 00 1 3481.600
2004 01 11 15 00 00 1 3481.553
2004 01 11 15 15 00 1 3481.514
2004 01 11 15 30 00 1 3481.480
2004 01 11 15 45 00 1 3481.455
2004 01 11 16 00 00 1 3481.438
2004 01 11 16 15 00 1 3481.430
2004 01 11 16 30 00 1 3481.427
2004 01 11 16 45 00 1 3481.435
2004 01 11 17 00 00 1 3481.452
2004 01 11 17 15 00 1 3481.474
2004 01 11 17 30 00 1 3481.505
2004 01 11 17 45 00 1 3481.544
2004 01 11 18 00 00 1 3481.589
2004 01 11 18 15 00 1 3481.639
2004 01 11 18 30 00 1 3481.700
2004 01 11 18 45 00 1 3481.758
2004 01 11 19 00 00 1 3481.821
2004 01 11 19 15 00 1 3481.881
2004 01 11 19 30 00 1 3481.945
2004 01 11 19 45 00 1 3482.013
2004 01 11 20 00 00 1 3482.077
2004 01 11 20 15 00 1 3482.136
2004 01 11 20 30 00 1 3482.194
2004 01 11 20 45 00 1 3482.247
2004 01 11 21 00 00 1 3482.290
2004 01 11 21 15 00 1 3482.327
2004 01 11 21 30 00 1 3482.354
2004 01 11 21 45 00 1 3482.376
2004 01 11 22 00 00 1 3482.384
2004 01 11 22 15 00 1 3482.385
2004 01 11 22 30 00 1 3482.374
2004 01 11 22 45 00 1 3482.356
2004 01 11 23 00 00 1 3482.322
2004 01 11 23 15 00 1 3482.278
2004 01 11 23 30 00 1 3482.227
2004 01 11 23 45 00 1 3482.165
2004 01 12 00 00 00 1 3482.092
2004 01 12 00 15 00 1 3482.006
2004 01 12 00 30 00 1 3481.915
2004 01 12 00 45 00 1 3481.821
2004 01 12 01 00 00 1 3481.721
2004 01 12 01 15 00 1 3481.612
2004 01 12 01 30 00 1 3481.506
2004 01 12 01 45 00 1 3481.391
2004 01 12 02 00 00 1 3481.282
2004 01 12 02 15 00 1 3481.173
2004 01 12 02 30 00 1 3481.065
2004 01 12 02 45 00 1 3480.964
2004 01 12 03 00 00 1 3480.869
2004 01 12 03 15 00 1 3480.782
2004 01 12 03 30 00 1 3480.704
2004 01 12 03 45 00 1 3480.633
2004 01 12 04 00 00 1 3480.574
2004 01 12 04 15 00 1 3480.527
2004 01 12 04 30 00 1 3480.489
2004 01 12 04 45 00 1 3480.471
2004 01 12 05 00 00 1 3480.459
2004 01 12 05 15 00 1 3480.462
2004 01 12 05 30 00 1 3480.478
2004 01 12 05 45 00 1 3480.508
2004 01 12 06 00 00 1 3480.548
2004 01 12 06 15 00 1 3480.598
2004 01 12 06 30 00 1 3480.656
2004 01 12 06 45 00 1 3480.728
2004 01 12 07 00 00 1 3480.811
2004 01 12 07 15 00 1 3480.897
2004 01 12 07 30 00 1 3480.992
2004 01 12 07 45 00 1 3481.096
2004 01 12 08 00 00 1 3481.200
2004 01 12 08 15 00 1 3481.301
2004 01 12 08 30 00 1 3481.401
2004 01 12 08 45 00 1 3481.512
2004 01 12 09 00 00 1 3481.613
2004 01 12 09 15 00 1 3481.712
2004 01 12 09 30 00 1 3481.804
2004 01 12 09 45 00 1 3481.894
2004 01 12 10 00 00 1 3481.972
2004 01 12 10 15 00 1 3482.042
2004 01 12 10 30 00 1 3482.106
2004 01 12 10 45 00 1 3482.163
2004 01 12 11 00 00 1 3482.208
2004 01 12 11 15 00 1 3482.240
2004 01 12 11 30 00 1 3482.264
2004 01 12 11 45 00 1 3482.273
2004 01 12 12 00 00 1 3482.275
2004 01 12 12 15 00 1 9999.000
2004 01 12 12 30 00 1 9999.000
2004 01 12 12 45 00 1 9999.000
2004 01 12 13 00 00 1 9999.000
2004 01 12 13 15 00 1 3482.132
2004 01 12 13 30 00 1 3482.082
2004 01 12 13 45 00 1 3482.024
2004 01 12 14 00 00 1 3481.963
2004 01 12 14 15 00 1 3481.906
2004 01 12 14 30 00 1 3481.838
2004 01 12 14 45 00 1 3481.772
2004 01 12 15 00 00 1 3481.712
2004 01 12 15 15 00 1 3481.649
2004 01 12 15 30 00 1 3481.592
2004 01 12 15 45 00 1 3481.540
2004 01 12 16 00 00 1 3481.499
2004 01 12 16 15 00 1 3481.456
2004 01 12 16 30 00 1 3481.425
2004 01 12 16 45 00 1 3481.402
2004 01 12 17 00 00 1 3481.380
2004 01 12 17 15 00 1 3481.376
2004 01 12 17 30 00 1 3481.377
2004 01 12 17 45 00 1 3481.389
2004 01 12 18 00 00 1 3481.400
2004 01 12 18 15 00 1 3481.431
2004 01 12 18 30 00 1 3481.468
2004 01 12 18 45 00 1 3481.504
2004 01 12 19 00 00 1 3481.545
2004 01 12 19 15 00 1 3481.595
2004 01 12 19 30 00 1 3481.654
2004 01 12 19 45 00 1 3481.711
2004 01 12 20 00 00 1 3481.776
2004 01 12 20 15 00 1 3481.835
2004 01 12 20 30 00 1 3481.897
2004 01 12 20 45 00 1 3481.954
2004 01 12 21 00 00 1 3482.015
2004 01 12 21 15 00 1 3482.068
2004 01 12 21 30 00 1 3482.117
2004 01 12 21 45 00 1 3482.158
2004 01 12 22 00 00 1 3482.198
2004 01 12 22 15 00 1 3482.220
2004 01 12 22 30 00 1 3482.241
2004 01 12 22 45 00 1 3482.251
2004 01 12 23 00 00 1 3482.255
2004 01 12 23 15 00 1 3482.250
2004 01 12 23 30 00 1 3482.233
2004 01 12 23 45 00 1 3482.209
2004 01 13 00 00 00 1 3482.168
2004 01 13 00 15 00 1 3482.126
2004 01 13 00 30 00 1 3482.066
2004 01 13 00 45 00 1 3482.004
2004 01 13 01 00 00 1 3481.929
2004 01 13 01 15 00 1 3481.853
2004 01 13 01 30 00 1 3481.765
2004 01 13 01 45 00 1 3481.680
2004 01 13 02 00 00 1 3481.583
2004 01 13 02 15 00 1 3481.485
2004 01 13 02 30 00 1 3481.391
2004 01 13 02 45 00 1 3481.287
2004 01 13 03 00 00 1 3481.197
2004 01 13 03 15 00 1 3481.102
2004 01 13 03 30 00 1 3481.017
2004 01 13 03 45 00 1 3480.928
2004 01 13 04 00 00 1 3480.855
2004 01 13 04 15 00 1 3480.785
2004 01 13 04 30 00 1 3480.727
2004 01 13 04 45 00 1 3480.676
2004 01 13 05 00 00 1 3480.643
2004 01 13 05 15 00 1 3480.617
2004 01 13 05 30 00 1 3480.605
2004 01 13 05 45 00 1 3480.603
2004 01 13 06 00 00 1 3480.613
2004 01 13 06 15 00 1 3480.629
2004 01 13 06 30 00 1 3480.662
2004 01 13 06 45 00 1 3480.704
2004 01 13 07 00 00 1 3480.760
2004 01 13 07 15 00 1 3480.823
2004 01 13 07 30 00 1 3480.895
2004 01 13 07 45 00 1 3480.975
2004 01 13 08 00 00 1 3481.056
2004 01 13 08 15 00 1 3481.149
2004 01 13 08 30 00 1 3481.243
2004 01 13 08 45 00 1 3481.344
2004 01 13 09 00 00 1 3481.444
2004 01 13 09 15 00 1 3481.544
2004 01 13 09 30 00 1 3481.640
2004 01 13 09 45 00 1 3481.735
2004 01 13 10 00 00 1 3481.829
2004 01 13 10 15 00 1 3481.912
2004 01 13 10 30 00 1 3481.993
2004 01 13 10 45 00 1 3482.064
2004 01 13 11 00 00 1 3482.128
2004 01 13 11 15 00 1 3482.184
2004 01 13 11 30 00 1 3482.231
2004 01 13 11 45 00 1 3482.272
2004 01 13 12 00 00 1 3482.297
2004 01 13 12 15 00 1 3482.312
2004 01 13 12 30 00 1 3482.320
2004 01 13 12 45 00 1 3482.313
2004 01 13 13 00 00 1 3482.296
2004 01 13 13 15 00 1 3482.267
2004 01 13 13 30 00 1 3482.235
2004 01 13 13 45 00 1 3482.192
2004 01 13 14 00 00 1 3482.138
2004 01 13 14 15 00 1 3482.087
2004 01 13 14 30 00 1 3482.023
2004 01 13 14 45 00 1 3481.959
2004 01 13 15 00 00 1 3481.890
2004 01 13 15 15 00 1 3481.821
2004 01 13 15 30 00 1 3481.748
2004 01 13 15 45 00 1 3481.681
2004 01 13 16 00 00 1 3481.613
2004 01 13 16 15 00 1 3481.550
2004 01 13 16 30 00 1 3481.494
2004 01 13 16 45 00 1 3481.441
2004 01 13 17 00 00 1 3481.390
2004 01 13 17 15 00 1 3481.353
2004 01 13 17 30 00 1 3481.320
2004 01 13 17 45 00 1 3481.291
2004 01 13 18 00 00 1 3481.277
2004 01 13 18 15 00 1 3481.269
2004 01 13 18 30 00 1 3481.274
2004 01 13 18 45 00 1 3481.280
2004 01 13 19 00 00 1 3481.301
2004 01 13 19 15 00 1 3481.324
2004 01 13 19 30 00 1 3481.354
2004 01 13 19 45 00 1 3481.391
2004 01 13 20 00 00 1 3481.436
2004 01 13 20 15 00 1 3481.481
2004 01 13 20 30 00 1 3481.531
2004 01 13 20 45 00 1 3481.584
2004 01 13 21 00 00 1 3481.641
2004 01 13 21 15 00 1 3481.694
2004 01 13 21 30 00 1 3481.750
2004 01 13 21 45 00 1 3481.807
2004 01 13 22 00 00 1 3481.859
2004 01 13 22 15 00 1 3481.904
2004 01 13 22 30 00 1 3481.951
2004 01 13 22 45 00 1 3481.989
2004 01 13 23 00 00 1 3482.021
2004 01 13 23 15 00 1 3482.048
2004 01 13 23 30 00 1 3482.066
2004 01 13 23 45 00 1 3482.077
2004 01 14 00 00 00 1 3482.081
2004 01 14 00 15 00 1 3482.072
2004 01 14 00 30 00 1 3482.056
2004 01 14 00 45 00 1 3482.031
2004 01 14 01 00 00 1 3481.997
2004 01 14 01 15 00 1 3481.952
2004 01 14 01 30 00 1 3481.901
2004 01 14 01 45 00 1 3481.848
2004 01 14 02 00 00 1 3481.782
2004 01 14 02 15 00 1 3481.710
2004 01 14 02 30 00 1 3481.634
2004 01 14 02 45 00 1 3481.553
2004 01 14 03 00 00 1 3481.472
2004 01 14 03 15 00 1 3481.389
2004 01 14 03 30 00 1 3481.305
2004 01 14 03 45 00 1 3481.223
2004 01 14 04 00 00 1 3481.143
2004 01 14 04 15 00 1 3481.067
2004 01 14 04 30 00 1 3480.996
2004 01 14 04 45 00 1 3480.931
2004 01 14 05 00 00 1 3480.878
2004 01 14 05 15 00 1 3480.831
2004 01 14 05 30 00 1 3480.795
2004 01 14 05 45 00 1 3480.765
2004 01 14 06 00 00 1 3480.747
2004 01 14 06 15 00 1 3480.737
2004 01 14 06 30 00 1 3480.741
2004 01 14 06 45 00 1 3480.755
2004 01 14 07 00 00 1 3480.778
2004 01 14 07 15 00 1 3480.812
2004 01 14 07 30 00 1 3480.855
2004 01 14 07 45 00 1 3480.905
2004 01 14 08 00 00 1 3480.970
2004 01 14 08 15 00 1 3481.038
2004 01 14 08 30 00 1 3481.117
2004 01 14 08 45 00 1 3481.198
2004 01 14 09 00 00 1 3481.288
2004 01 14 09 15 00 1 3481.380
2004 01 14 09 30 00 1 3481.473
2004 01 14 09 45 00 1 3481.567
2004 01 14 10 00 00 1 3481.663
2004 01 14 10 15 00 1 3481.755
2004 01 14 10 30 00 1 3481.844
2004 01 14 10 45 00 1 3481.931
2004 01 14 11 00 00 1 3482.014
2004 01 14 11 15 00 1 3482.089
2004 01 14 11 30 00 1 3482.152
2004 01 14 11 45 00 1 3482.207
2004 01 14 12 00 00 1 3482.262
2004 01 14 12 15 00 1 3482.302
2004 01 14 12 30 00 1 3482.335
2004 01 14 12 45 00 1 3482.358
2004 01 14 13 00 00 1 3482.367
2004 01 14 13 15 00 1 3482.364
2004 01 14 13 30 00 1 3482.351
2004 01 14 13 45 00 1 3482.331
2004 01 14 14 00 00 1 3482.300
2004 01 14 14 15 00 1 3482.257
2004 01 14 14 30 00 1 3482.211
2004 01 14 14 45 00 1 3482.151
2004 01 14 15 00 00 1 3482.092
2004 01 14 15 15 00 1 3482.024
2004 01 14 15 30 00 1 3481.955
2004 01 14 15 45 00 1 3481.882
2004 01 14 16 00 00 1 3481.805
2004 01 14 16 15 00 1 3481.727
2004 01 14 16 30 00 1 3481.650
2004 01 14 16 45 00 1 3481.578
2004 01 14 17 00 00 1 3481.507
2004 01 14 17 15 00 1 3481.440
2004 01 14 17 30 00 1 3481.377
2004 01 14 17 45 00 1 3481.317
2004 01 14 18 00 00 1 3481.264
2004 01 14 18 15 00 1 3481.221
2004 01 14 18 30 00 1 3481.182
2004 01 14 18 45 00 1 3481.151
2004 01 14 19 00 00 1 3481.132
2004 01 14 19 15 00 1 3481.120
2004 01 14 19 30 00 1 3481.111
2004 01 14 19 45 00 1 3481.113
2004 01 14 20 00 00 1 3481.124
2004 01 14 20 15 00 1 3481.142
2004 01 14 20 30 00 1 3481.171
2004 01 14 20 45 00 1 3481.203
2004 01 14 21 00 00 1 3481.242
2004 01 14 21 15 00 1 3481.286
2004 01 14 21 30 00 1 3481.334
2004 01 14 21 45 00 1 3481.385
2004 01 14 22 00 00 1 3481.437
2004 01 14 22 15 00 1 3481.494
2004 01 14 22 30 00 1 3481.548
2004 01 14 22 45 00 1 3481.603
2004 01 14 23 00 00 1 3481.656
2004 01 14 23 15 00 1 3481.705
2004 01 14 23 30 00 1 3481.748
2004 01 14 23 45 00 1 3481.792
2004 01 15 00 00 00 1 3481.827
2004 01 15 00 15 00 1 3481.859
2004 01 15 00 30 00 1 3481.877
2004 01 15 00 45 00 1 3481.894
2004 01 15 01 00 00 1 3481.899
2004 01 15 01 15 00 1 3481.896
2004 01 15 01 30 00 1 3481.888
2004 01 15 01 45 00 1 3481.871
2004 01 15 02 00 00 1 3481.844
2004 01 15 02 15 00 1 3481.811
2004 01 15 02 30 00 1 3481.769
2004 01 15 02 45 00 1 3481.721
2004 01 15 03 00 00 1 3481.670
2004 01 15 03 15 00 1 3481.612
2004 01 15 03 30 00 1 3481.553
2004 01 15 03 45 00 1 3481.485
2004 01 15 04 00 00 1 3481.421
2004 01 15 04 15 00 1 3481.355
2004 01 15 04 30 00 1 3481.293
2004 01 15 04 45 00 1 3481.228
2004 01 15 05 00 00 1 3481.170
2004 01 15 05 15 00 1 3481.113
2004 01 15 05 30 00 1 3481.064
2004 01 15 05 45 00 1 3481.020
2004 01 15 06 00 00 1 3480.980
2004 01 15 06 15 00 1 3480.951
2004 01 15 06 30 00 1 3480.931
2004 01 15 06 45 00 1 3480.917
2004 01 15 07 00 00 1 3480.913
2004 01 15 07 15 00 1 3480.919
2004 01 15 07 30 00 1 3480.930
2004 01 15 07 45 00 1 3480.960
2004 01 15 08 00 00 1 3480.991
2004 01 15 08 15 00 1 3481.029
2004 01 15 08 30 00 1 3481.076
2004 01 15 08 45 00 1 3481.136
2004 01 15 09 00 00 1 3481.199
2004 01 15 09 15 00 1 3481.268
2004 01 15 09 30 00 1 3481.342
2004 01 15 09 45 00 1 3481.423
2004 01 15 10 00 00 1 3481.510
2004 01 15 10 15 00 1 3481.593
2004 01 15 10 30 00 1 3481.682
